LGACODE,LGA,Year,Deaths,Population
LGA59320,Woodanilling (S),2011,2.72973,429.20455
LGA59320,Woodanilling (S),2012,2.638739,432.84419
LGA59320,Woodanilling (S),2013,2.820721,439.30455
LGA59320,Woodanilling (S),2014,2.820721,440.12347
LGA59330,Wyalkatchem (S),2010,3.2147575,533.39256
LGA59330,Wyalkatchem (S),2011,3.3433478,538.15041
LGA59330,Wyalkatchem (S),2012,3.7291187,538.02182
LGA59330,Wyalkatchem (S),2013,4.3720702,537.12168
LGA59330,Wyalkatchem (S),2014,2.7003963,531.72089
LGA59340,Wyndham-East Kimberley (S),2010,37.985393,8060.9002
LGA59340,Wyndham-East Kimberley (S),2011,54.978858,8202.8456
LGA59340,Wyndham-East Kimberley (S),2012,29.988468,8418.7626
LGA59340,Wyndham-East Kimberley (S),2013,30.988084,8638.678
LGA59340,Wyndham-East Kimberley (S),2014,43.983086,8656.6711
LGA59350,Yalgoo (S),2010,2.3660808,393.85387
LGA59350,Yalgoo (S),2011,2.8590143,415.24718
LGA59350,Yalgoo (S),2012,2.0703207,428.16204
LGA59350,Yalgoo (S),2013,2.2674941,435.26028
LGA59350,Yalgoo (S),2014,2.5632542,420.57086
LGA59360,Yilgarn (S),2010,13.201241,1670.9
LGA59360,Yilgarn (S),2011,8.4865122,1670.4285
LGA59360,Yilgarn (S),2012,11.786823,1663.8279
LGA59360,Yilgarn (S),2013,8.4865122,1648.7407
LGA59360,Yilgarn (S),2014,11.786823,1602.0649
LGA59370,York (S),2010,28.060076,3441.8079
LGA59370,York (S),2011,24.638116,3467.1304
LGA59370,York (S),2012,36.957173,3497.928
LGA59370,York (S),2013,27.375684,3517.091
LGA59370,York (S),2014,28.744468,3473.2899
LGA60210,Break O'Day (M),2010,72.210114,6447.98
LGA60210,Break O'Day (M),2011,70.169861,6468.8167
LGA60210,Break O'Day (M),2012,74.145255,6445.7742
LGA60210,Break O'Day (M),2013,64.156452,6430.7474
LGA60210,Break O'Day (M),2014,70.189989,6465.6825
LGA60410,Brighton (M),2010,94.129318,15577.622
LGA60410,Brighton (M),2011,84.002997,15687.178
LGA60410,Brighton (M),2012,95.002997,15787.417
LGA60410,Brighton (M),2013,87.258635,15792.145
LGA60410,Brighton (M),2014,108.30074,15792.468
LGA60610,Burnie (C),2010,172.9211,20072.465
LGA60610,Burnie (C),2011,173.54695,20167.169
LGA60610,Burnie (C),2012,159.39593,20164.918
LGA60610,Burnie (C),2013,158.9211,19970.075
LGA60610,Burnie (C),2014,173.49661,19893.968
LGA60810,Central Coast (M),2010,217.84886,22286.518
LGA60810,Central Coast (M),2011,207.3977,22330.14
LGA60810,Central Coast (M),2012,211.91041,22364.612
LGA60810,Central Coast (M),2013,217.11006,22340.715
LGA60810,Central Coast (M),2014,203.05175,22404.175
LGA61010,Central Highlands (M),2010,9.4970214,2354.0932
LGA61010,Central Highlands (M),2011,12.405668,2353.4065
LGA61010,Central Highlands (M),2012,20.338242,2343.7906
LGA61010,Central Highlands (M),2013,14.28433,2332.0692
LGA61010,Central Highlands (M),2014,20.397693,2318.2902
LGA61210,Circular Head (M),2010,76.999992,8367.9992
LGA61210,Circular Head (M),2011,65.999997,8360.9992
LGA61210,Circular Head (M),2012,53.999999,8288.9992
LGA61210,Circular Head (M),2013,72.999995,8286.9992
LGA61210,Circular Head (M),2014,59.999997,8300.9992
LGA61410,Clarence (C),2010,444.26699,52358.061
LGA61410,Clarence (C),2011,441.18068,52821.108
LGA61410,Clarence (C),2012,478.58292,53133.673
LGA61410,Clarence (C),2013,493.47672,53577.508
LGA61410,Clarence (C),2014,466.07253,54102.11
LGA61510,Derwent Valley (M),2010,95.913267,9896.5586
LGA61510,Derwent Valley (M),2011,95.869321,9940.9422
LGA61510,Derwent Valley (M),2012,90.958092,9968.7598
LGA61510,Derwent Valley (M),2013,70.097834,9943.0589
LGA61510,Derwent Valley (M),2014,95.088899,9981.5318
LGA61610,Devonport (C),2010,214.85863,25685.748
LGA61610,Devonport (C),2011,259.37487,25749.668
LGA61610,Devonport (C),2012,230.9197,25712.494
LGA61610,Devonport (C),2013,270.10522,25590.581
LGA61610,Devonport (C),2014,225.84592,25557.434
LGA61810,Dorset (M),2010,84.245424,7221.091
LGA61810,Dorset (M),2011,68.13792,7155.8983
LGA61810,Dorset (M),2012,58.28624,7138.6817
LGA61810,Dorset (M),2013,62.767054,7127.7464
LGA61810,Dorset (M),2014,76.168754,7101.8586
LGA62010,Flinders (M),2010,9.5596026,818.05791
LGA62010,Flinders (M),2011,7.7290404,810.63396
LGA62010,Flinders (M),2012,6.6103635,808.7017
LGA62010,Flinders (M),2013,7.118853,807.48133
LGA62010,Flinders (M),2014,8.6443215,804.53209
LGA62210,George Town (M),2010,60.465878,6877.2502
LGA62210,George Town (M),2011,75.334536,6857.4253
LGA62210,George Town (M),2012,66.413341,6793.9857
LGA62210,George Town (M),2013,78.308268,6830.6617
LGA62210,George Town (M),2014,70.378317,6818.7668
LGA62410,Glamorgan/Spring Bay (M),2010,31.214381,4448.7686
LGA62410,Glamorgan/Spring Bay (M),2011,45.183544,4420.8903
LGA62410,Glamorgan/Spring Bay (M),2012,54.176625,4428.9788
LGA62410,Glamorgan/Spring Bay (M),2013,57.201096,4432.9693
LGA62410,Glamorgan/Spring Bay (M),2014,48.202641,4492.8635
LGA62610,Glenorchy (C),2010,450.45906,45253.399
LGA62610,Glenorchy (C),2011,371.97326,45405.05
LGA62610,Glenorchy (C),2012,439.9792,45406.614
LGA62610,Glenorchy (C),2013,380.75579,45517.764
LGA62610,Glenorchy (C),2014,436.45637,45636.17
LGA62810,Hobart (C),2010,423.02122,50300.169
LGA62810,Hobart (C),2011,438.61882,50484.081
LGA62810,Hobart (C),2012,471.56877,50298.605
LGA62810,Hobart (C),2013,440.80274,50427.75
LGA62810,Hobart (C),2014,421.97274,50649.668
LGA63010,Huon Valley (M),2010,111.00571,15681.037
LGA63010,Huon Valley (M),2011,115.02015,15906.152
LGA63010,Huon Valley (M),2012,134.00643,16006.154
LGA63010,Huon Valley (M),2013,147.00607,16157.147
LGA63010,Huon Valley (M),2014,145.01108,16274.147
LGA63210,Kentish (M),2010,38.999438,6387.372
LGA63210,Kentish (M),2011,33.955266,6368.582
LGA63210,Kentish (M),2012,48.901152,6417.5126
LGA63210,Kentish (M),2013,46.887412,6457.496
LGA63210,Kentish (M),2014,48.894603,6479.6111
LGA63410,King Island (M),2010,8,1656
LGA63410,King Island (M),2011,9,1637
LGA63410,King Island (M),2012,22,1613
LGA63410,King Island (M),2013,19,1605
LGA63410,King Island (M),2014,12,1610
LGA63610,Kingborough (M),2010,227.09534,34099.647
LGA63610,Kingborough (M),2011,232.10164,34693.273
LGA63610,Kingborough (M),2012,263.13074,34962.99
LGA63610,Kingborough (M),2013,237.04026,35206.136
LGA63610,Kingborough (M),2014,291.0547,35419.13
LGA63810,Latrobe (M),2010,80.369415,10070.3
LGA63810,Latrobe (M),2011,86.723214,10275.847
LGA63810,Latrobe (M),2012,72.870137,10474.868
LGA63810,Latrobe (M),2013,97.973643,10657.542
LGA63810,Latrobe (M),2014,89.708888,10845.217
LGA64010,Launceston (C),2010,550.60209,66846.33
LGA64010,Launceston (C),2011,616.56909,67157.527
LGA64010,Launceston (C),2012,621.079,67073.594
LGA64010,Launceston (C),2013,612.13399,67083.942
LGA64010,Launceston (C),2014,626.98365,67083.734
LGA64210,Meander Valley (M),2010,154.79188,19605.779
LGA64210,Meander Valley (M),2011,136.97493,19622.9
LGA64210,Meander Valley (M),2012,165.26778,19631.827
LGA64210,Meander Valley (M),2013,157.26779,19546.534
LGA64210,Meander Valley (M),2014,157.48744,19574.01
LGA64610,Northern Midlands (M),2010,104.95256,12665.436
LGA64610,Northern Midlands (M),2011,90.820548,12727.176
LGA64610,Northern Midlands (M),2012,97.601379,12712.105
LGA64610,Northern Midlands (M),2013,110.60443,12748.205
LGA64610,Northern Midlands (M),2014,98.427071,12772.896
LGA64810,Sorell (M),2010,99.571217,13188.325
LGA64810,Sorell (M),2011,76.784375,13343.665
LGA64810,Sorell (M),2012,101.37389,13450.844
LGA64810,Sorell (M),2013,104.22651,13590.234
LGA64810,Sorell (M),2014,94.587046,13742.263
LGA65010,Southern Midlands (M),2010,47.826373,6252.3061
LGA65010,Southern Midlands (M),2011,39.859462,6269.2398
LGA65010,Southern Midlands (M),2012,35.882003,6288.1595
LGA65010,Southern Midlands (M),2013,42.849936,6273.2052
LGA65010,Southern Midlands (M),2014,42.855471,6233.3439
LGA65210,Tasman (M),2010,19,2432
LGA65210,Tasman (M),2011,10,2443
LGA65210,Tasman (M),2012,25,2440
LGA65210,Tasman (M),2013,23,2363
LGA65210,Tasman (M),2014,28,2398
LGA65410,Waratah/Wynyard (M),2010,127.00248,14312.586
LGA65410,Waratah/Wynyard (M),2011,137.00196,14304.582
LGA65410,Waratah/Wynyard (M),2012,122.00263,14287.584
LGA65410,Waratah/Wynyard (M),2013,148.0025,14288.578
LGA65410,Waratah/Wynyard (M),2014,142.00218,14302.583
LGA65610,West Coast (M),2010,34,5058
LGA65610,West Coast (M),2011,43,4890
LGA65610,West Coast (M),2012,43,4797
LGA65610,West Coast (M),2013,34,4666
LGA65610,West Coast (M),2014,30,4527
LGA65810,West Tamar (M),2010,157.17224,22626.053
LGA65810,West Tamar (M),2011,180.26388,22830.6
LGA65810,West Tamar (M),2012,168.59643,22864.307
LGA65810,West Tamar (M),2013,170.64296,23015.659
LGA65810,West Tamar (M),2014,171.72025,23143.497
LGA70200,Alice Springs (T),2010,115,28397
LGA70200,Alice Springs (T),2011,137,28489
LGA70200,Alice Springs (T),2012,136,28582
LGA70200,Alice Springs (T),2013,130,28725
LGA70200,Alice Springs (T),2014,139,28263
LGA70420,Barkly (S),2010,47.795442,7863.8612
LGA70420,Barkly (S),2011,49.840902,7839.0658
LGA70420,Barkly (S),2012,49.840902,7975.6112
LGA70420,Barkly (S),2013,38.136356,8111.7475
LGA70420,Barkly (S),2014,52.38635,8072.2476
LGA70540,Belyuen (S),2010,1.1472732,200.98527
LGA70540,Belyuen (S),2011,1.274748,205.23443
LGA70540,Belyuen (S),2012,1.5721892,208.4213
LGA70540,Belyuen (S),2013,0.8923236,214.20016
LGA70540,Belyuen (S),2014,1.5721892,208.4213
LGA70620,Central Desert (S),2010,24.613512,4327.4308
LGA70620,Central Desert (S),2011,36.136057,4277.8416
LGA70620,Central Desert (S),2012,26.772609,4334.6739
LGA70620,Central Desert (S),2013,23.126729,4422.2904
LGA70620,Central Desert (S),2014,30.169116,4376.5952
LGA70700,Coomalie (S),2010,7.0587018,1236.58
LGA70700,Coomalie (S),2011,7.843002,1262.7233
LGA70700,Coomalie (S),2012,9.6730358,1282.3308
LGA70700,Coomalie (S),2013,5.4901014,1317.8858
LGA70700,Coomalie (S),2014,9.6730358,1282.3308
LGA71000,Darwin (C),2010,294.28018,77812.963
LGA71000,Darwin (C),2011,281.99764,78481.344
LGA71000,Darwin (C),2012,296.7745,79846.806
LGA71000,Darwin (C),2013,362.13017,82330.86
LGA71000,Darwin (C),2014,340.0936,82450.878
LGA71300,East Arnhem (S),2010,58.850647,10310.291
LGA71300,East Arnhem (S),2011,47.85065,10459.901
LGA71300,East Arnhem (S),2012,64.337744,10614.259
LGA71300,East Arnhem (S),2013,53.253307,10877.083
LGA71300,East Arnhem (S),2014,68.57152,10753.188
LGA72200,Katherine (T),2010,55.854036,10535.468
LGA72200,Katherine (T),2011,55.854036,10488.59
LGA72200,Katherine (T),2012,40.893134,10770.852
LGA72200,Katherine (T),2013,58.846217,11056.107
LGA72200,Katherine (T),2014,51.864462,11053.115
LGA72300,Litchfield (M),2010,68.127176,19863.51
LGA72300,Litchfield (M),2011,51.819771,20216.329
LGA72300,Litchfield (M),2012,59.853909,20810.281
LGA72300,Litchfield (M),2013,81.936053,21570.328
LGA72300,Litchfield (M),2014,73.185809,22420.342
LGA72330,MacDonnell (S),2010,39.195745,6835.2284
LGA72330,MacDonnell (S),2011,32.165245,6721.3324
LGA72330,MacDonnell (S),2012,25.22205,6856.7861
LGA72330,MacDonnell (S),2013,32.042126,6988.0074
LGA72330,MacDonnell (S),2014,36.931078,6958.3333
LGA72800,Palmerston (C),2010,72.372839,29145.678
LGA72800,Palmerston (C),2011,82.117739,29380.796
LGA72800,Palmerston (C),2012,95.333593,30604.719
LGA72800,Palmerston (C),2013,100.31397,32359.173
LGA72800,Palmerston (C),2014,115.31397,33730.408
LGA73600,Roper Gulf (S),2010,34.145957,6975.5313
LGA73600,Roper Gulf (S),2011,46.145955,7041.4088
LGA73600,Roper Gulf (S),2012,54.106856,7133.1464
LGA73600,Roper Gulf (S),2013,49.153777,7239.8918
LGA73600,Roper Gulf (S),2014,42.135533,7292.884
LGA74050,Tiwi Islands (S),2010,16,2900
LGA74050,Tiwi Islands (S),2011,15,2970
LGA74050,Tiwi Islands (S),2012,20,3045
LGA74050,Tiwi Islands (S),2013,13,3130
LGA74050,Tiwi Islands (S),2014,26,3095
LGA74500,Victoria-Daly (S),2010,24.167828,6765.7683
LGA74500,Victoria-Daly (S),2011,30.565923,6825.0358
LGA74500,Victoria-Daly (S),2012,46.039397,6924.3208
LGA74500,Victoria-Daly (S),2013,33.125017,7029.4099
LGA74500,Victoria-Daly (S),2014,46.616415,7041.6971
LGA74560,Wagait (S),2010,2.3582988,413.13901
LGA74560,Wagait (S),2011,2.620332,421.87345
LGA74560,Wagait (S),2012,3.2317428,428.42428
LGA74560,Wagait (S),2013,1.8342324,440.30312
LGA74560,Wagait (S),2014,3.2317428,428.42428
LGA74660,West Arnhem (S),2010,37.701329,7004.529
LGA74660,West Arnhem (S),2011,34.779257,7135.4598
LGA74660,West Arnhem (S),2012,43.294417,7289.4079
LGA74660,West Arnhem (S),2013,32.545477,7503.2739
LGA74660,West Arnhem (S),2014,44.294417,7420.4079
